IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170882623,ASSAULT,BATTERY,Saturday,10/28/2017,04:00,INGLESIDE,NONE,MADRID ST / PERSIA AV,-122.43280472833546,37.72161791137077,"(37.721617911370764, -122.43280472833546)",17088262304134
170669249,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/16/2017,18:00,INGLESIDE,NONE,JUSTIN DR / MURRAY ST,-122.42237972372708,37.7338420695398,"(37.7338420695398, -122.42237972372709)",17066924906244
176247041,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,09/19/2017,22:00,NORTHERN,NONE,GROVE ST / GOUGH ST,-122.4231683787415,37.77781574445775,"(37.77781574445775, -122.4231683787415)",17624704106244
170507956,NON-CRIMINAL,FOUND PROPERTY,Sunday,06/18/2017,15:30,RICHMOND,NONE,32ND AV / CALIFORNIA ST,-122.49251105096695,37.783539771173814,"(37.783539771173814, -122.49251105096695)",17050795672000
170355313,SECONDARY CODES,JUVENILE INVOLVED,Sunday,04/30/2017,23:30,TARAVAL,NONE,FAXON AV / DEMONTFORT AV,-122.46023003617589,37.723647991690896,"(37.7236479916909, -122.46023003617589)",17035531315500
170068146,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,01/25/2017,08:36,SOUTHERN,"ARREST, BOOKED",GRACE ST / MISSION ST,-122.41548722074437,37.775605922624436,"(37.77560592262444, -122.41548722074435)",17006814627065
170279133,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,04/05/2017,11:25,BAYVIEW,"ARREST, BOOKED",17TH ST / MISSOURI ST,-122.39677416033793,37.76512964280117,"(37.76512964280117, -122.39677416033791)",17027913304013
170382071,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,05/10/2017,00:26,MISSION,"ARREST, BOOKED",21ST ST / CAPP ST,-122.41781255878657,37.75710057964281,"(37.757100579642824, -122.41781255878655)",17038207113075
170616789,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,07/29/2017,11:40,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.40589536988726,37.78673421849833,"(37.78673421849833, -122.40589536988726)",17061678927130
170341550,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/26/2017,11:20,MISSION,NONE,1400 Block of VALENCIA ST,-122.4204978639358,37.74968667099199,"(37.74968667099199, -122.4204978639358)",17034155006243
170568776,ASSAULT,BATTERY OF A POLICE OFFICER,Thursday,07/13/2017,09:45,INGLESIDE,"ARREST, BOOKED",0 Block of PHELAN AV,-122.45228966049213,37.72569335757029,"(37.725693357570286, -122.45228966049211)",17056877604154
176223615,NON-CRIMINAL,LOST PROPERTY,Saturday,08/26/2017,23:04,NORTHERN,NONE,GREENWICH ST / FILLMORE ST,-122.43587022018637,37.79895141428513,"(37.79895141428513, -122.43587022018636)",17622361571000
170225368,LARCENY/THEFT,ATTEMPTED GRAND THEFT FROM PERSON,Sunday,03/19/2017,01:30,CENTRAL,NONE,POST ST / GRANT AV,-122.40522282175512,37.78869369201293,"(37.78869369201293, -122.40522282175513)",17022536806150
170977848,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,12/02/2017,17:30,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.41440602985548,37.784190715111855,"(37.784190715111855, -122.41440602985547)",17097784864070
170263675,NON-CRIMINAL,IMPOUNDED VEHICLE,Friday,03/31/2017,13:23,SOUTHERN,"ARREST, BOOKED",3RD ST / HOWARD ST,-122.4004735801524,37.78502906118745,"(37.78502906118745, -122.4004735801524)",17026367507053
170388502,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,05/11/2017,22:32,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17038850265010
170617254,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,07/29/2017,16:58,SOUTHERN,NONE,9TH ST / HOWARD ST,-122.41316313427592,37.77499264453848,"(37.77499264453848, -122.4131631342759)",17061725406244
170677894,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,08/20/2017,01:05,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742143754,37.80843501758691,"(37.80843501758691, -122.4107742143754)",17067789428100
171044648,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,12/27/2017,14:54,RICHMOND,"ARREST, BOOKED",BALBOA ST / 3RD AV,-122.46079683239236,37.77737993934882,"(37.77737993934882, -122.46079683239236)",17104464865015
170099395,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,02/04/2017,15:22,INGLESIDE,NONE,MISSION ST / AVALON AV,-122.43244940195177,37.72763680824128,"(37.72763680824128, -122.43244940195177)",17009939565015
176066879,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,03/10/2017,23:00,SOUTHERN,NONE,0 Block of HARRISON ST,-122.38900829570913,37.78924745197227,"(37.78924745197227, -122.38900829570913)",17606687928150
170684190,VEHICLE THEFT,STOLEN TRUCK,Monday,08/21/2017,14:00,TARAVAL,NONE,LINCOLN WY / 31ST AV,-122.4901142771885,37.764878952304116,"(37.764878952304116, -122.4901142771885)",17068419007025
170584926,ASSAULT,BATTERY,Tuesday,07/18/2017,15:30,CENTRAL,NONE,1100 Block of LOMBARD ST,-122.4204689172666,37.80194482176893,"(37.80194482176893, -122.42046891726659)",17058492604134
170707708,NON-CRIMINAL,FOUND PROPERTY,Friday,08/18/2017,09:45,NORTHERN,NONE,1400 Block of VALLEJO ST,-122.42114371113216,37.79694807361301,"(37.79694807361301, -122.42114371113216)",17070770872000
170613597,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,07/28/2017,10:55,TARAVAL,"ARREST, BOOKED",2000 Block of 15TH AV,-122.47174361089482,37.74975380389716,"(37.74975380389716, -122.47174361089482)",17061359711012
170613519,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,07/28/2017,08:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.36556542535305,37.80967070132394,"(37.80967070132394, -122.36556542535305)",17061351915040
176109059,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/30/2017,01:00,RICHMOND,NONE,1300 Block of BALBOA ST,-122.47314966332847,37.77687271090174,"(37.77687271090174, -122.47314966332847)",17610905928150
170559474,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,07/02/2017,12:33,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.36556542535305,37.80967070132394,"(37.80967070132394, -122.36556542535305)",17055947409029
170236149,MISSING PERSON,MISSING JUVENILE,Wednesday,03/22/2017,17:20,INGLESIDE,NONE,200 Block of RICHLAND AV,-122.42163340011405,37.73579617972853,"(37.73579617972853, -122.42163340011405)",17023614974010
170492965,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Saturday,06/17/2017,04:42,CENTRAL,NONE,700 Block of MONTGOMERY ST,-122.40347688937807,37.79597441922354,"(37.79597441922354, -122.40347688937804)",17049296505051
170538547,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,07/02/2017,11:57,NORTHERN,NONE,2100 Block of PINE ST,-122.43118448712453,37.788207452175655,"(37.78820745217566, -122.43118448712451)",17053854764070
170189883,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,01/14/2017,09:00,NORTHERN,UNFOUNDED,200 Block of LAGUNA ST,-122.42558485814085,37.77344200170138,"(37.77344200170138, -122.42558485814084)",17018988309029
170571898,FRAUD,"FALSE PRETENSES, GRAND THEFT",Tuesday,07/11/2017,09:30,TARAVAL,NONE,LAWTON ST / 29TH AV,-122.48744950731249,37.75749337667164,"(37.75749337667164, -122.48744950731249)",17057189810125
176183699,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/16/2017,17:45,NORTHERN,NONE,GEARY BL / FILLMORE ST,-122.4329146034938,37.78435334265677,"(37.784353342656765, -122.4329146034938)",17618369906244
170906762,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/06/2017,13:10,BAYVIEW,NONE,300 Block of MISSOURI ST,-122.39639582290657,37.761931887311505,"(37.761931887311505, -122.39639582290656)",17090676206244
170813509,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,10/05/2017,16:10,NORTHERN,NONE,1500 Block of JACKSON ST,-122.42060532366337,37.79430110607229,"(37.79430110607229, -122.42060532366334)",17081350904138
176041940,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/10/2017,23:00,BAYVIEW,NONE,1200 Block of 17TH ST,-122.39628359461807,37.765104796685854,"(37.76510479668585, -122.39628359461808)",17604194006244
176327546,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,12/15/2017,10:00,CENTRAL,NONE,1500 Block of WASHINGTON ST,-122.4187618522432,37.79351909589078,"(37.79351909589078, -122.41876185224322)",17632754628150
170287261,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,04/07/2017,16:00,RICHMOND,NONE,200 Block of 26TH AV,-122.48622404608228,37.784744273265964,"(37.784744273265964, -122.48622404608228)",17028726105013
176119161,NON-CRIMINAL,LOST PROPERTY,Monday,05/08/2017,18:30,CENTRAL,NONE,STOCKTON ST / THE EMBARCADERONORTH ST,-122.41078525342331,37.80833740209303,"(37.80833740209303, -122.41078525342333)",17611916171000
170357701,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,03/25/2017,00:01,TARAVAL,NONE,0 Block of MERCEDES WY,-122.47014688986953,37.727997605440265,"(37.727997605440265, -122.47014688986951)",17035770106304
170455242,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/30/2017,12:00,INGLESIDE,NONE,HOLLYPARK CR / NEWMAN ST,-122.4189426724098,37.737897635125044,"(37.737897635125044, -122.4189426724098)",17045524228160
170297527,NON-CRIMINAL,LOST PROPERTY,Tuesday,01/17/2017,10:00,RICHMOND,NONE,2300 Block of GOLDEN GATE AV,-122.44911600290472,37.77732160066612,"(37.77732160066612, -122.44911600290472)",17029752771000
170749120,ASSAULT,BATTERY,Wednesday,09/13/2017,17:15,INGLESIDE,NONE,200 Block of ONEIDA AV,-122.44300998676373,37.72187048254207,"(37.72187048254208, -122.44300998676374)",17074912004134
176063502,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/06/2017,20:00,INGLESIDE,NONE,1000 Block of PRAGUE ST,-122.43811890098169,37.71003711669322,"(37.71003711669322, -122.43811890098168)",17606350206244
170769996,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,09/20/2017,21:00,MISSION,NONE,2500 Block of MISSION ST,-122.41875384815205,37.756225011974436,"(37.75622501197444, -122.41875384815205)",17076999606244
170321289,MISSING PERSON,FOUND PERSON,Wednesday,04/19/2017,14:59,TENDERLOIN,"ARREST, BOOKED",500 Block of LEAVENWORTH ST,-122.41464540990084,37.78606883646327,"(37.786068836463265, -122.41464540990084)",17032128975000
170792094,MISSING PERSON,MISSING ADULT,Wednesday,09/20/2017,12:00,NORTHERN,NONE,3100 Block of WEBSTER ST,-122.43420343594082,37.799403168774965,"(37.799403168774965, -122.43420343594082)",17079209474000
170555529,WARRANTS,ENROUTE TO PROBATION OFFICER,Saturday,07/08/2017,20:50,SOUTHERN,"ARREST, BOOKED",POTRERO AV / DIVISION ST,-122.40801133606098,37.76924444936553,"(37.76924444936553, -122.40801133606098)",17055552962040
176257432,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,09/18/2017,08:00,MISSION,NONE,900 Block of DOLORES ST,-122.4252367071847,37.75422219067735,"(37.754222190677346, -122.4252367071847)",17625743206372
170906552,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/06/2017,13:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.51364206426544,37.77846921994672,"(37.778469219946714, -122.51364206426544)",17090655206244
176264716,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/18/2017,15:40,NORTHERN,NONE,OCTAVIA ST / OAK ST,-122.42424647347087,37.774812252372115,"(37.774812252372115, -122.42424647347087)",17626471606244
170401869,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/16/2017,14:45,BAYVIEW,"ARREST, BOOKED",SAN BRUNO AV / BACON ST,-122.40359529351431,37.72763409925057,"(37.72763409925056, -122.40359529351431)",17040186965015
170787211,MISSING PERSON,MISSING JUVENILE,Tuesday,09/26/2017,19:10,TARAVAL,NONE,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17078721174010
176322154,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/12/2017,18:00,CENTRAL,NONE,GRANT AV / NORTHPOINT ST,-122.40889927901596,37.80716205632885,"(37.807162056328856, -122.40889927901596)",17632215428150
176270694,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/21/2017,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17627069406244
176149215,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,05/08/2017,20:00,TARAVAL,NONE,100 Block of WILSON ST,-122.46033350226624,37.70846026436384,"(37.70846026436384, -122.46033350226625)",17614921528150
170091216,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,02/01/2017,20:45,BAYVIEW,NONE,1100 Block of 4TH ST,-122.39147033594077,37.773117629859115,"(37.773117629859115, -122.39147033594075)",17009121664070
170506196,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,06/20/2017,18:00,BAYVIEW,"ARREST, BOOKED",100 Block of TOPEKA AV,-122.39808892993685,37.733500684122646,"(37.733500684122646, -122.39808892993683)",17050619662050
170295775,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/10/2017,14:13,MISSION,NONE,600 Block of ELIZABETH ST,-122.43528589362892,37.75197019257821,"(37.75197019257821, -122.43528589362892)",17029577564070
170456240,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/04/2017,07:10,NORTHERN,NONE,2300 Block of SACRAMENTO ST,-122.43156562228438,37.79009189644066,"(37.79009189644066, -122.43156562228438)",17045624006244
170970767,VANDALISM,"MALICIOUS MISCHIEF, JUVENILE SUSPECT",Thursday,11/30/2017,08:05,TARAVAL,JUVENILE BOOKED,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17097076728091
170297583,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/11/2017,19:25,SOUTHERN,"ARREST, BOOKED",BRYANT ST / 3RD ST,-122.39584829915415,37.7813210474369,"(37.7813210474369, -122.39584829915415)",17029758365016
170210717,OTHER OFFENSES,THROWING SUBSTANCE AT VEHICLE,Tuesday,03/14/2017,16:25,MISSION,NONE,DOLORES ST / 23RD ST,-122.425304932755,37.75343213759978,"(37.75343213759978, -122.42530493275498)",17021071765070
180192064,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,12/10/2017,00:01,MISSION,NONE,0 Block of OAKWOOD ST,-122.42501298892763,37.7606879406742,"(37.760687940674195, -122.42501298892762)",18019206409029
170963734,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,11/27/2017,19:08,NORTHERN,"ARREST, BOOKED",1800 Block of FILLMORE ST,-122.43343589717958,37.786553349847296,"(37.7865533498473, -122.43343589717958)",17096373406362
170588166,ASSAULT,BATTERY,Wednesday,07/19/2017,19:04,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335207421,37.78418935014246,"(37.78418935014246, -122.4076335207421)",17058816604134
176277361,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,10/27/2017,23:20,NORTHERN,NONE,1600 Block of FILBERT ST,-122.42666213405116,37.79922340980945,"(37.79922340980945, -122.42666213405117)",17627736128150
170999143,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,12/10/2017,16:49,CENTRAL,NONE,600 Block of POST ST,-122.41201048787994,37.787777016428144,"(37.78777701642815, -122.41201048787994)",17099914306154
170300982,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/12/2017,17:20,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.40589536988726,37.78673421849833,"(37.78673421849833, -122.40589536988726)",17030098206363
170602788,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,07/24/2017,17:00,MISSION,NONE,16TH ST / ALABAMA ST,-122.41242010226959,37.76548939095089,"(37.76548939095089, -122.4124201022696)",17060278864020
176105637,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/15/2017,17:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.40539549393928,37.78351007154212,"(37.78351007154212, -122.40539549393928)",17610563706244
176327057,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,12/14/2017,12:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / BROADWAY ST,-122.39739185280821,37.79906588064622,"(37.79906588064622, -122.39739185280821)",17632705706224
170986902,MISSING PERSON,MISSING JUVENILE,Wednesday,12/06/2017,09:20,TARAVAL,NONE,2600 Block of 28TH AV,-122.48510062151249,37.73828383469711,"(37.73828383469711, -122.48510062151247)",17098690274010
176127976,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/16/2017,12:00,TARAVAL,NONE,3700 Block of KIRKHAM ST,-122.50097716522848,37.758715303310076,"(37.758715303310076, -122.50097716522848)",17612797606372
170761544,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,09/17/2017,17:40,CENTRAL,NONE,BAY ST / KEARNY ST,-122.40714930465734,37.806426731678975,"(37.80642673167898, -122.40714930465734)",17076154406244
170684651,SECONDARY CODES,JUVENILE INVOLVED,Monday,08/14/2017,22:10,NORTHERN,NONE,1000 Block of LAGUNA ST,-122.42704320299772,37.78067260675196,"(37.78067260675196, -122.42704320299771)",17068465115500
170049287,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,01/18/2017,18:30,NORTHERN,NONE,200 Block of VANNESS AV,-122.41959477055308,37.7775400880886,"(37.7775400880886, -122.4195947705531)",17004928728100
170059725,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH BODILY FORCE,Sunday,01/22/2017,13:10,MISSION,"ARREST, BOOKED",2300 Block of 16TH ST,-122.40952991327822,37.765718439528214,"(37.76571843952822, -122.40952991327822)",17005972503444
170241154,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,03/24/2017,10:20,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.41535778665256,37.785544980367376,"(37.785544980367376, -122.41535778665255)",17024115404013
170354553,ASSAULT,CHILD ABUSE (PHYSICAL),Wednesday,04/19/2017,08:00,INGLESIDE,NONE,100 Block of HIGHLAND AV,-122.4220671849368,37.73736236052131,"(37.73736236052131, -122.42206718493681)",17035455315015
170248627,WARRANTS,WARRANT ARREST,Sunday,03/26/2017,18:40,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.41844919178007,37.7530267515876,"(37.75302675158759, -122.41844919178006)",17024862763010
170353919,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,04/30/2017,14:27,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.41550824278185,37.78165428060756,"(37.78165428060756, -122.41550824278183)",17035391916110
186002954,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/27/2017,08:14,INGLESIDE,NONE,1600 Block of YORK ST,-122.40652866524452,37.74721262007364,"(37.74721262007364, -122.4065286652445)",18600295406372
170743611,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Monday,09/11/2017,20:14,SOUTHERN,"ARREST, BOOKED",JONES ST / MCALLISTER ST,-122.41197948749405,37.780903969675826,"(37.780903969675826, -122.41197948749405)",17074361107055
170111074,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,02/08/2017,18:00,CENTRAL,NONE,500 Block of FILBERT ST,-122.40876728535179,37.8015015770535,"(37.8015015770535, -122.40876728535179)",17011107464020
170596658,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,07/22/2017,14:40,NORTHERN,"ARREST, BOOKED",700 Block of GROVE ST,-122.42922659261532,37.77709030987074,"(37.77709030987074, -122.42922659261531)",17059665804138
170687172,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,08/22/2017,21:45,TARAVAL,NONE,1500 Block of SLOAT BL,-122.48971396912424,37.733949768085154,"(37.73394976808516, -122.48971396912425)",17068717264070
170145045,LARCENY/THEFT,GRAND THEFT BICYCLE,Monday,02/20/2017,06:25,SOUTHERN,NONE,300 Block of 1ST ST,-122.39361888114824,37.78668892562183,"(37.786688925621824, -122.39361888114824)",17014504506314
176030250,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017,22:30,NORTHERN,NONE,LAGUNA ST / GEARY BL,-122.4279911519107,37.78495312416125,"(37.78495312416125, -122.4279911519107)",17603025006244
170194371,VEHICLE THEFT,STOLEN TRUCK,Wednesday,03/08/2017,23:06,TARAVAL,NONE,0 Block of CHUMASERO DR,-122.47287586133902,37.71331778444795,"(37.71331778444795, -122.47287586133902)",17019437107025
170824001,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,10/09/2017,10:00,MISSION,NONE,2400 Block of MISSION ST,-122.41902526775176,37.757613467174245,"(37.75761346717424, -122.41902526775176)",17082400106363
170424059,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,05/23/2017,20:50,RICHMOND,NONE,FULTON ST / LA PLAYA ST,-122.5098929959297,37.771394299042186,"(37.771394299042186, -122.5098929959297)",17042405928160
176081140,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/26/2017,01:00,NORTHERN,NONE,400 Block of LAGUNA ST,-122.42586714073441,37.77484010395122,"(37.77484010395122, -122.4258671407344)",17608114006244
176324780,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,09/15/2017,01:20,MISSION,NONE,17TH ST / VALENCIA ST,-122.42173376776309,37.76329969459385,"(37.76329969459384, -122.42173376776307)",17632478006244
170627015,ASSAULT,THREATS AGAINST LIFE,Wednesday,08/02/2017,08:00,CENTRAL,NONE,200 Block of KEARNY ST,-122.40391568157095,37.790538993725,"(37.790538993725, -122.40391568157096)",17062701519057
170601906,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,07/24/2017,12:25,RICHMOND,"ARREST, BOOKED",6200 Block of GEARY BL,-122.48634749245329,37.779894591415015,"(37.779894591415015, -122.48634749245329)",17060190662050
170701603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/28/2017,12:30,PARK,NONE,1000 Block of FULTON ST,-122.43406800893793,37.777437738173106,"(37.77743773817311, -122.43406800893794)",17070160306244
176094513,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/12/2017,13:50,CENTRAL,"ARREST, BOOKED",500 Block of BEACH ST,-122.41811109675794,37.80701999986013,"(37.80701999986013, -122.41811109675795)",17609451364085
170851521,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,10/18/2017,06:24,TENDERLOIN,"ARREST, BOOKED",300 Block of JONES ST,-122.41262214366152,37.78441698195454,"(37.78441698195454, -122.41262214366151)",17085152119010
170627576,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,08/02/2017,11:50,RICHMOND,"ARREST, BOOKED",PARKPRESIDIO BL / CROSSOVER DR,-122.47950231172399,37.77126576923299,"(37.77126576923299, -122.479502311724)",17062757665016
176038743,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/09/2017,17:27,BAYVIEW,NONE,1100 Block of ILLINOIS ST,-122.3873226007934,37.75738461952489,"(37.757384619524885, -122.38732260079341)",17603874328150
170038462,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,01/15/2017,01:31,MISSION,NONE,3000 Block of 16TH ST,-122.42130528500921,37.76489740621447,"(37.764897406214466, -122.42130528500921)",17003846203014
176252852,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,09/17/2017,13:01,CENTRAL,NONE,CLAY ST / JONES ST,-122.41447395836563,37.79322182320835,"(37.79322182320835, -122.41447395836565)",17625285206244
170666057,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,08/15/2017,22:29,MISSION,NONE,0 Block of SYCAMORE ST,-122.419858465007,37.76274290270649,"(37.762742902706485, -122.41985846500701)",17066605704138
170522619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/26/2017,20:30,CENTRAL,NONE,POLK ST / BEACH ST,-122.42384881372992,37.80622142699114,"(37.80622142699113, -122.42384881372992)",17052261906244
170069235,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/25/2017,12:00,TARAVAL,NONE,300 Block of BUCKINGHAM WY,-122.47884096577505,37.72594925713664,"(37.72594925713664, -122.47884096577503)",17006923509320
170492410,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,06/16/2017,22:09,NORTHERN,NONE,2200 Block of CALIFORNIA ST,-122.43140057718875,37.789272094165135,"(37.78927209416513, -122.43140057718875)",17049241028150
176054385,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/22/2017,22:00,PARK,NONE,600 Block of CORBETT AV,-122.44332323380476,37.75662406795381,"(37.756624067953815, -122.44332323380476)",17605438506244
170173171,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Wednesday,03/01/2017,20:50,MISSION,NONE,1000 Block of FLORIDA ST,-122.41036414992682,37.75512166953313,"(37.75512166953313, -122.41036414992682)",17017317115151
170947506,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,09/11/2017,00:01,TARAVAL,NONE,2000 Block of 43RD AV,-122.50179365473306,37.74842872652157,"(37.74842872652156, -122.50179365473306)",17094750606373
170930686,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,11/14/2017,18:51,INGLESIDE,NONE,0 Block of 29TH ST,-122.42143988318684,37.74406334732893,"(37.744063347328925, -122.42143988318686)",17093068606303
171000496,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,12/11/2017,05:23,MISSION,"ARREST, BOOKED",3800 Block of 19TH ST,-122.42932735249613,37.75956849358745,"(37.75956849358745, -122.42932735249612)",17100049662020
170291472,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/03/2017,00:01,MISSION,NONE,800 Block of CAPP ST,-122.41736144748138,37.75309274187257,"(37.75309274187257, -122.41736144748138)",17029147209029
170770078,NON-CRIMINAL,FOUND PROPERTY,Wednesday,09/20/2017,17:15,CENTRAL,NONE,300 Block of POST ST,-122.40759109107344,37.78834011871014,"(37.78834011871014, -122.40759109107344)",17077007872000
